credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0,debt_consolidation,0.1482,248.96,10.89673933,9.67,647,4170.0,6572,80.1,1,1,0,1
0,debt_consolidation,0.1357,823.74,12.20607265,14.3,722,5371.041667,155946,90.1,0,0,0,1
0,all_other,0.1531,174.08,11.22364211,8.06,707,1230.041667,2229,25.3,5,0,0,1
1,all_other,0.1411,766.73,11.35035948,7.78,697,4829.958333,18067,60.6,0,0,0,1
1,major_purchase,0.1537,871.16,11.9251416,23.85,677,6419.958333,40741,50.3,3,0,0,1
1,credit_card,0.1146,197.75,10.34817337,13.73,692,2069.958333,14154,85.8,0,0,0,1
0,credit_card,0.1317,233.06,11.91839057,8.6,697,7919.958333,21293,3.4,7,0,0,1
0,credit_card,0.145,247.84,10.35421279,17.78,652,3630.0,8382,64.5,1,2,0,1
0,small_business,0.1739,358.48,12.20607265,10.8,687,4649.958333,191303,78.2,5,0,0,1
0,credit_card,0.1272,268.48,10.77895629,18.5,677,1830.0,7368,82.8,4,0,0,1
1,debt_consolidation,0.1322,464.76,10.645424900000002,24.03,707,5820.0,26418,85.0,0,0,0,1
1,all_other,0.1324,265.41,12.20607265,15.62,707,4680.0,36293,62.3,3,0,0,1
1,all_other,0.1253,117.14,11.75978554,19.28,702,11309.95833,16146,54.4,3,0,0,1
0,educational,0.1261,83.77,10.05057046,3.78,677,660.0,1548,70.4,3,0,0,1
1,all_other,0.1229,168.44,11.03488966,8.25,667,1919.958333,29863,82.7,0,0,0,1
1,educational,0.1148,49.46,9.287301413,6.44,797,8939.958333,2763,9.0,5,0,0,1
1,debt_consolidation,0.0859,158.06,10.30895266,9.04,757,8160.041667,363,2.0,0,0,0,1
0,debt_consolidation,0.1014,355.67,10.645424900000002,12.94,712,1470.0,45442,25.8,0,0,0,1
1,debt_consolidation,0.1324,83.68,10.81977828,17.77,677,4859.958333,17807,81.3,3,0,1,1
0,all_other,0.1766,21.59,10.078532699999998,26.89,642,720.0,495,99.0,2,0,0,1
1,debt_consolidation,0.1392,256.03,10.81977828,13.9,677,5460.0,3676,70.5,0,0,0,1
1,all_other,0.0963,144.43,10.54534144,0.82,747,6870.0,752,27.9,1,0,0,1
0,small_business,0.1375,851.41,12.67607627,22.68,732,8490.041667,407794,20.8,0,0,0,1
1,home_improvement,0.1399,512.6,11.06663836,5.38,702,3600.0,12945,76.6,2,0,1,1
0,debt_consolidation,0.1324,84.53,9.952277717,3.94,662,720.0,3402,64.2,1,0,0,1
1,debt_consolidation,0.1311,330.7,10.40426284,8.25,687,6635.0,5745,18.4,2,1,0,1
1,debt_consolidation,0.1392,136.55,10.26813067,7.83,677,1709.9583329999998,3323,75.5,0,0,0,1
1,debt_consolidation,0.1154,527.93,10.70099475,12.16,682,2130.0,34023,57.7,1,2,0,1
1,home_improvement,0.0901,318.05,12.52452638,2.97,712,4919.0,481,80.2,2,0,0,1
1,educational,0.0945,240.08,10.71441777,1.57,722,7560.0,2258,10.7,2,0,1,1
0,debt_consolidation,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,6,0,0,1
1,credit_card,0.1178,165.55,10.75790288,22.49,692,8160.0,0,0.0,3,0,1,1
1,all_other,0.1059,72.42,11.00209984,8.14,707,4800.0,20511,62.0,1,0,0,1
1,small_business,0.1774,612.36,11.07906088,14.13,687,5749.0,20429,66.1,2,0,0,1
1,educational,0.08,297.7,10.91508846,3.53,787,14159.95833,7171,10.7,2,0,0,1
0,all_other,0.1407,205.27,10.49127422,0.0,647,5879.0,0,0.0,0,2,0,1
1,small_business,0.1241,501.16,12.76568843,5.86,692,2429.958333,36073,72.9,2,0,0,1
1,home_improvement,0.128,84.0,10.37349118,20.0,682,5492.0,3408,35.1,1,0,0,1
0,all_other,0.1134,33.73,9.392661929,20.4,697,990.0,440,11.9,3,0,0,1
1,debt_consolidation,0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,1
1,debt_consolidation,0.1197,199.2,10.98189713,6.0,672,4410.0,3831,34.2,0,1,0,1
1,all_other,0.0945,333.7,11.00209984,6.02,787,10860.0,426,0.7,0,0,0,1
1,debt_consolidation,0.1316,287.05,11.22524339,12.27,697,8069.958333,30532,53.7,3,0,0,1
0,all_other,0.1253,257.7,11.14186178,0.21,722,4380.0,184,1.1,5,0,0,1
1,credit_card,0.1379,238.53,10.71441777,18.35,707,7170.0,12197,95.3,1,0,0,1
0,all_other,0.0838,81.94,8.779557456000001,6.46,722,1230.041667,0,0.1,2,0,0,1
0,debt_consolidation,0.1754,376.29,10.34174248,22.37,642,4470.0,10713,82.4,4,0,0,1
0,all_other,0.145,68.85,11.12726298,24.16,662,5370.0,10498,100.0,1,0,0,1
1,credit_card,0.1148,197.82,10.93310697,11.16,712,2367.958333,18513,60.1,2,0,0,1
1,debt_consolidation,0.1218,249.75,10.50012383,13.02,707,4140.0,6528,42.7,1,0,0,1
1,debt_consolidation,0.1632,176.57,9.998797732,8.67,662,1140.0,8517,71.6,2,0,0,1
1,educational,0.1189,132.66,11.12732181,19.76,707,3990.0,24802,86.4,3,0,0,1
1,credit_card,0.0963,288.85,11.60823564,18.41,737,3481.041667,2737,6.4,1,0,0,1
1,debt_consolidation,0.1229,640.38,10.87804719,18.93,702,3689.0,20033,82.8,1,0,0,1
0,debt_consolidation,0.152,208.59,10.31692083,19.96,642,1980.041667,6083,23.9,1,0,0,1
0,small_business,0.1829,871.16,12.03750605,7.86,657,4979.041667,26429,30.9,3,0,0,1
1,debt_consolidation,0.1531,844.28,11.82041016,5.99,682,3930.958333,6548,63.0,0,0,0,1
1,major_purchase,0.1287,215.26,11.16726111,11.09,687,6660.0,12267,40.0,3,0,1,1
0,credit_card,0.1442,773.61,12.3327053,15.11,702,5790.0,229400,94.4,0,0,0,1
1,small_business,0.1663,886.75,11.6784399,2.84,742,6749.958333,6835,13.2,1,0,0,1
1,credit_card,0.1357,509.53,11.30220443,0.81,752,4770.0,981,1.1,7,1,0,1
1,educational,0.1253,430.88,10.53900562,24.27,712,2039.958333,5048,55.5,0,0,0,1
0,all_other,0.1482,193.64,11.19821472,20.6,657,3329.958333,2166,83.3,2,0,0,1
0,credit_card,0.1324,172.43,9.740968623,6.99,657,780.0,5734,59.1,32,0,0,1
0,debt_consolidation,0.0963,89.87,10.57131693,21.17,717,6930.0,56579,34.9,0,0,0,1
1,debt_consolidation,0.1197,481.4,11.08214255,8.6,687,3270.0,15506,95.7,1,0,0,1
1,debt_consolidation,0.1496,194.02,10.71441777,4.0,667,3180.041667,3839,76.8,0,0,1,1
1,all_other,0.0996,322.49,11.19134184,10.28,702,4920.041667,3943,98.6,3,0,0,1
0,credit_card,0.1576,148.04,10.81977828,21.5,652,5519.958333,17817,55.5,1,0,0,1
1,debt_consolidation,0.1316,624.75,10.91508846,21.67,702,4229.958333,24983,63.7,1,0,0,1
1,all_other,0.1774,734.83,10.95080655,6.84,667,1830.0,1820,42.3,2,1,0,1
0,educational,0.1316,135.09,9.852194258,24.25,682,1680.0,15360,56.5,4,0,0,1
1,credit_card,0.1253,259.37,10.08029393,3.27,757,4319.958333,1709,94.9,3,0,0,1
1,home_improvement,0.1166,495.79,10.49127422,5.17,692,4440.0,1340,53.6,2,1,0,1
0,debt_consolidation,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,0,0,0,1
1,all_other,0.0705,231.75,9.450930837,0.0,732,1200.041667,0,0.0,3,0,0,1
0,debt_consolidation,0.1217,59.94,10.645424900000002,1.71,657,3150.041667,0,0.0,2,0,0,1
1,credit_card,0.1379,545.21,11.28978191,10.95,702,3420.041667,13742,64.5,0,0,0,1
0,debt_consolidation,0.1758,790.73,12.26434155,20.46,667,5249.958333,40604,65.0,4,0,0,1
1,debt_consolidation,0.1189,497.46,11.38813292,7.34,717,3060.041667,15648,45.8,1,0,0,1
0,debt_consolidation,0.1861,464.86,11.22524339,29.47,662,3990.0,22038,78.7,8,0,0,1
1,small_business,0.1316,253.28,10.49127422,21.5,702,1560.041667,1478,12.2,0,0,0,1
0,all_other,0.1249,42.65,10.59663473,10.0,707,5790.0,0,51.5,8,0,0,1
1,debt_consolidation,0.1324,608.58,11.00209984,22.4,687,3151.041667,5855,54.7,0,0,1,1
1,all_other,0.1422,548.55,11.69524702,12.41,707,4440.0,33113,97.4,2,0,0,1
1,credit_card,0.0907,95.5,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,1
1,major_purchase,0.1134,220.43,10.23995979,23.14,752,2400.0,95,0.8,1,0,0,1
1,debt_consolidation,0.1287,302.7,11.49272276,8.49,697,4141.041667,8644,80.0,0,0,0,1
1,major_purchase,0.1229,100.06,10.645424900000002,1.71,672,2610.0,1487,45.1,0,0,0,1
0,all_other,0.1387,170.58,11.22524339,16.16,652,3029.958333,894,89.4,1,0,0,1
1,credit_card,0.0894,559.18,11.05089001,12.34,782,14100.04167,8943,21.2,1,0,0,1
0,all_other,0.1324,169.05,10.23995979,19.54,667,3960.041667,13542,56.4,5,1,0,1
0,credit_card,0.1438,274.9,10.98529272,23.86,677,7258.958333,14301,60.2,4,0,0,1
1,small_business,0.2011,623.4,11.45105006,5.36,667,4169.958333,5848,24.3,3,3,0,1
0,small_business,0.1853,500.74,11.00209984,3.84,677,6511.0,12679,33.0,4,2,0,1
0,small_business,0.0964,240.74,11.184421400000002,15.72,712,4950.041667,3943,43.8,4,0,0,1
1,all_other,0.1496,519.7,10.51867319,14.14,677,4067.0,7186,55.7,1,0,0,1
1,all_other,0.1114,49.21,9.769727562,20.37,712,2610.0,5013,68.7,0,0,0,1
0,all_other,0.1362,56.09,11.12726298,5.61,682,1470.0,2324,14.0,18,0,0,1
1,all_other,0.1218,699.3,10.88893114,4.84,802,8010.0,120,2.4,1,0,0,1
0,debt_consolidation,0.1786,432.99,10.6046029,12.83,652,2878.958333,4157,96.7,12,0,1,1
1,small_business,0.1385,596.82,11.22524339,22.18,697,3210.041667,38537,88.0,3,0,0,1
0,debt_consolidation,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,0,1
1,all_other,0.1531,174.08,10.76840078,3.79,672,3030.0,2029,20.3,3,0,0,1
1,credit_card,0.1136,526.58,10.71441777,8.83,727,3457.041667,12142,62.3,0,0,0,1
1,debt_consolidation,0.1253,522.08,11.35035948,9.05,717,1770.0,5760,22.5,0,0,0,1
1,all_other,0.1241,200.47,10.77895629,17.53,707,6509.958333,1966,93.6,1,0,0,1
1,home_improvement,0.157,280.09,10.87426647,7.36,662,4770.0,10973,87.8,0,1,0,1
1,major_purchase,0.1051,260.06,10.43399815,11.19,757,2520.0,10,0.1,3,0,0,1
0,all_other,0.1513,333.4,11.15625052,16.35,647,3059.041667,29314,89.9,3,0,0,1
1,all_other,0.0963,154.06,10.23981692,7.67,732,2190.0,6246,54.8,2,0,0,1
1,small_business,0.1982,229.86,9.862665558,0.0,667,1440.0,0,0.0,0,0,1,1
1,small_business,0.1261,820.91,11.69524702,5.76,697,2141.041667,23908,62.8,3,0,0,1
0,home_improvement,0.1357,679.37,11.00209984,21.22,712,5039.958333,53483,70.9,4,0,0,1
0,credit_card,0.1204,232.64,11.05089001,14.55,672,4290.0,7180,34.4,4,0,0,1
1,debt_consolidation,0.1474,518.06,11.08220409,22.1,672,4934.041667,23535,66.7,2,0,1,1
0,debt_consolidation,0.1608,246.38,12.152144300000002,22.47,647,7212.0,150971,92.3,4,0,0,1
1,debt_consolidation,0.1114,203.39,10.08580911,8.9,737,4470.041667,6143,56.4,1,0,0,1
1,all_other,0.1114,656.07,11.26446411,17.2,772,3000.0,1401,9.2,1,0,0,1
1,all_other,0.1474,120.88,11.49264112,19.94,672,6180.0,36162,89.5,3,0,0,1
0,debt_consolidation,0.152,208.59,10.49127422,18.53,642,3270.0,6970,76.6,4,1,0,1
0,debt_consolidation,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,0,1,0,1
0,debt_consolidation,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,1,1,0,1
1,debt_consolidation,0.1459,193.01,9.574983486,6.33,687,1530.0,1578,68.6,0,0,0,1
0,debt_consolidation,0.1411,239.61,10.81977828,21.67,677,6329.958333,60550,95.4,3,0,0,1
0,all_other,0.1565,839.67,12.69158046,5.32,682,13590.0,388892,6.1,4,1,0,1
1,all_other,0.1221,116.61,10.85892207,15.07,707,5580.0,12324,25.5,2,0,0,1
1,home_improvement,0.1114,492.06,11.39639165,3.76,757,13200.0,16001,38.6,0,0,0,1
1,debt_consolidation,0.0894,317.72,10.30895266,5.6,737,5640.0,9152,17.3,2,0,0,1
1,all_other,0.1385,40.93,11.00209984,3.08,707,1170.0,2823,65.7,3,0,0,1
1,all_other,0.1663,354.7,10.16585182,4.62,687,1229.958333,5785,54.6,1,0,0,1
1,all_other,0.1316,337.71,10.71441777,3.97,732,2789.0,2025,15.6,1,0,0,1
1,all_other,0.1218,499.5,11.41861479,0.01,782,2789.958333,6321,12.3,4,0,0,1
1,debt_consolidation,0.1357,285.34,10.81977828,5.78,682,4380.958333,3743,83.2,2,1,0,1
1,debt_consolidation,0.1774,720.42,12.20607265,8.89,662,5069.958333,24724,46.1,3,2,0,1
0,all_other,0.2164,551.08,11.00209984,24.06,662,1800.0,16441,49.8,9,0,0,1
0,debt_consolidation,0.0863,316.28,11.3736634,6.74,737,4140.0,17794,34.8,4,0,0,1
0,credit_card,0.1691,489.61,13.12236338,7.47,667,3600.0,168496,46.1,2,1,0,1
0,debt_consolidation,0.143,154.46,10.38899537,19.5,687,840.0416667000002,2967,42.4,2,0,0,1
1,all_other,0.0894,47.66,10.59663473,9.6,712,2610.041667,193,7.4,0,0,0,1
1,credit_card,0.1158,660.27,11.49935378,3.93,752,4229.958333,9873,9.2,1,0,0,1
0,debt_consolidation,0.1596,388.28,10.22976514,12.9,647,3720.0,2621,51.5,3,0,0,1
1,debt_consolidation,0.0894,317.72,12.10071213,4.33,742,4259.958333,1341,12.1,3,0,0,1
1,credit_card,0.1287,269.07,11.33857208,6.19,727,5142.0,685,85.6,0,0,0,1
1,debt_consolidation,0.1531,330.75,10.49127422,21.87,667,1500.0,7306,73.1,2,0,0,1
1,small_business,0.1474,552.59,10.81977828,18.53,672,4229.958333,3364,44.9,1,1,0,1
1,credit_card,0.1253,267.74,10.49127422,10.37,697,9842.0,8301,79.8,0,0,0,1
1,small_business,0.1635,176.65,10.81977828,7.2,747,1860.0,1340,7.2,1,0,0,1
0,debt_consolidation,0.1671,371.96,10.66895539,22.55,642,1380.0,11967,84.9,2,0,0,1
0,all_other,0.16,210.95,10.45966888,15.62,662,2580.0,829,69.1,4,0,0,1
1,credit_card,0.0932,383.37,10.4744671,2.34,797,8189.958333,4615,6.5,0,0,0,1
1,debt_consolidation,0.1172,82.71,11.03488966,19.29,677,4319.0,7180,34.4,3,0,0,1
1,all_other,0.1221,113.28,11.89818787,22.56,702,4380.0,67843,91.8,0,0,0,1
0,all_other,0.1261,201.04,10.65112292,2.22,662,450.0,689,68.9,0,0,0,1
1,all_other,0.1148,49.46,9.798127037,7.07,737,2220.0,2217,34.1,1,0,0,1
1,small_business,0.1442,171.92,11.58084576,1.96,697,2669.958333,4233,46.0,0,0,0,1
1,debt_consolidation,0.1197,239.04,11.06663836,22.28,697,5579.958333,30970,71.0,1,0,0,1
0,debt_consolidation,0.1442,330.08,11.08214255,17.34,687,6029.958333,10754,32.6,5,0,0,1
1,home_improvement,0.1159,206.37,10.54534144,8.53,682,4290.958333,6288,22.3,3,0,1,1
0,all_other,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,7,0,0,1
1,home_improvement,0.1347,508.84,10.68281243,13.13,687,9840.0,15273,24.9,2,1,0,1
1,credit_card,0.1008,129.22,9.61580548,8.08,707,1290.0,3946,35.9,0,0,0,1
1,debt_consolidation,0.1229,490.29,10.52406404,21.94,702,1950.041667,14694,43.1,2,0,0,1
1,debt_consolidation,0.1253,167.34,10.52674861,21.49,707,4590.041667,0,0.0,0,0,0,1
1,debt_consolidation,0.1183,795.22,11.40756495,10.21,752,9510.0,54147,53.5,0,0,0,1
1,all_other,0.0751,93.33,10.08580911,5.55,727,2040.041667,4296,20.4,0,0,0,1
0,credit_card,0.1797,503.22,11.09741002,24.71,657,6870.0,28570,93.7,7,0,0,1
1,debt_consolidation,0.1008,151.03,10.46310334,18.72,722,3900.0,9910,99.1,2,0,0,1
1,all_other,0.1253,66.94,10.37349118,9.04,687,1740.0,10186,50.7,0,0,0,1
0,all_other,0.1411,513.44,12.23442684,23.46,697,13920.0,508961,91.7,0,0,0,1
0,all_other,0.1218,159.84,11.53272809,17.21,697,5520.0,184938,47.3,1,0,1,1
1,small_business,0.1438,859.07,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,1
0,all_other,0.1221,799.56,12.20609265,17.97,722,6720.0,351453,95.1,0,0,0,1
1,all_other,0.0963,385.14,11.19547123,9.26,752,2969.958333,4087,23.4,0,0,0,1
0,home_improvement,0.0964,385.19,10.37349118,1.99,707,2310.0,6306,36.7,7,0,0,1
0,all_other,0.1703,124.84,11.15625052,25.51,662,5189.958333,7461,90.5,8,0,0,1
1,all_other,0.16,852.57,11.55214618,3.25,682,3869.958333,172,24.6,2,0,0,1
0,all_other,0.1343,27.13,10.16585182,0.0,637,540.0416667000001,0,0.0,2,0,0,1
1,all_other,0.1071,163.01,10.81977828,9.58,702,5129.958333,854,71.2,1,0,0,1
1,debt_consolidation,0.1103,491.3,11.91582729,9.52,702,3780.041667,25870,56.1,0,1,0,1
1,debt_consolidation,0.1347,407.08,10.14909685,9.2,722,11339.95833,11377,94.8,1,0,0,1
0,debt_consolidation,0.1292,188.48,10.30895266,8.2,662,1019.041667,18718,68.1,2,0,0,1
1,debt_consolidation,0.0932,70.29,9.741203889,24.63,732,3810.0,5101,30.4,1,0,0,1
1,debt_consolidation,0.1385,613.87,10.90595598,13.59,692,4170.041667,19994,49.4,0,0,0,1
1,debt_consolidation,0.1411,329.46,10.71441777,22.48,682,2309.958333,13575,73.8,0,0,0,1
1,debt_consolidation,0.1126,591.54,11.1051978,10.93,742,5550.0,29596,30.8,0,0,0,1
1,debt_consolidation,0.1122,507.46,10.59663473,13.5,712,5368.958333,6513,34.3,3,0,1,1
1,all_other,0.1062,97.68,10.46310334,8.91,692,6090.041667,12509,37.1,2,1,0,1
1,debt_consolidation,0.1379,340.76,11.00209984,15.14,697,4800.0,10852,64.2,1,0,1,1
1,small_business,0.1704,249.72,10.59663473,6.9,702,4320.0,5035,76.0,1,1,0,1
1,debt_consolidation,0.0963,320.95,11.2771525,19.9,752,3300.0,4474,82.9,4,0,0,1
0,all_other,0.1284,168.09,10.30895266,13.8,687,3210.0,7880,70.8,5,0,0,1
1,debt_consolidation,0.1221,199.89,10.18111929,11.05,687,4589.958333,14387,68.5,0,0,0,1
0,small_business,0.1545,401.2,10.81977828,7.9,662,727.0,1509,30.8,7,0,0,1
1,all_other,0.1496,225.2,11.00209984,1.08,697,1200.041667,0,0.0,3,3,0,1
1,all_other,0.1496,415.74,11.33857208,15.06,677,6990.0,28577,94.6,0,0,0,1
1,small_business,0.1136,493.67,11.184421400000002,17.82,712,9120.0,21367,77.1,1,0,0,1
0,all_other,0.1134,230.3,11.41751528,11.93,677,3029.958333,12965,96.8,4,0,0,1
1,debt_consolidation,0.1322,169.01,10.81977828,3.26,687,1500.0,3062,33.3,1,0,0,1
1,all_other,0.1904,458.46,11.71993963,5.84,662,6210.0,13363,99.0,1,1,0,1
1,major_purchase,0.1183,165.67,11.39526742,5.66,702,5970.0,8950,31.1,2,0,0,1
1,all_other,0.1322,169.01,10.645424900000002,13.49,717,3330.041667,14953,97.7,0,0,0,1
1,debt_consolidation,0.0894,158.86,10.96127785,14.33,727,7020.041667,2530,5.2,0,1,0,1
1,debt_consolidation,0.1357,441.6,10.49127422,22.53,692,4020.0,17524,82.9,0,0,0,1
1,all_other,0.1039,134.67,11.2515607,5.91,697,6900.0,17243,43.0,1,0,0,1
1,debt_consolidation,0.1311,607.41,11.19821472,10.25,702,3300.0,8613,40.6,0,0,1,1
1,debt_consolidation,0.1316,574.1,10.85892207,16.87,732,7799.958333,13429,61.0,0,0,0,1
1,all_other,0.1189,530.63,11.22524339,3.06,752,3750.0,4498,5.3,0,0,0,1
1,home_improvement,0.1128,164.36,11.32664408,13.53,687,8189.958333,16389,57.7,3,0,1,1
0,all_other,0.1317,253.32,11.56171563,1.03,677,3660.0,3607,44.0,4,0,0,1
1,debt_consolidation,0.1505,173.46,10.20359214,4.31,687,1440.0,3329,95.1,0,0,0,1
1,home_improvement,0.1411,290.95,10.91501573,1.0,707,1229.958333,3441,49.2,0,0,0,1
0,small_business,0.1596,489.29,11.08214255,21.93,657,6030.041667,254,36.3,6,1,0,1
1,credit_card,0.133,101.52,10.47005058,24.79,697,5569.0,21573,73.7,1,0,0,1
1,major_purchase,0.1392,102.42,11.04292184,4.63,667,7500.041667,900,19.6,2,0,0,1
0,debt_consolidation,0.1154,131.99,9.825526011,1.3,667,2910.0,258,86.0,2,0,0,1
0,debt_consolidation,0.1418,57.4,10.25765937,17.47,642,2909.0,4138,94.0,2,0,0,1
1,all_other,0.1287,437.24,10.08580911,10.8,702,2640.0,9424,38.6,0,0,0,1
1,credit_card,0.16,562.52,10.77895629,20.6,662,4110.041667,10441,50.7,2,2,0,1
1,small_business,0.16,421.89,11.46163217,11.86,702,6330.0,34057,63.9,3,0,0,1
0,small_business,0.1348,542.79,12.61153775,3.12,737,7410.041667,211931,10.0,7,2,0,1
1,debt_consolidation,0.1324,253.58,11.77525896,16.78,662,4260.0,89952,79.5,3,0,0,1
0,home_improvement,0.1505,867.29,11.44035477,1.69,737,5944.0,3073,10.3,8,1,0,1
0,debt_consolidation,0.16,351.58,11.32659589,16.99,677,5730.041667,4723,94.5,6,0,0,1
1,all_other,0.1496,164.57,10.16277015,22.36,662,2850.0,275,3.2,3,1,0,1
1,home_improvement,0.1322,338.01,11.184421400000002,0.93,737,1409.958333,3714,18.2,0,0,0,1
0,debt_consolidation,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,0,0,0,1
0,home_improvement,0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,0,0,0,1
1,debt_consolidation,0.1189,215.57,9.952277717,8.57,722,3210.041667,9317,53.6,1,0,0,1
1,all_other,0.1128,368.17,11.51292546,19.6,717,11102.95833,52132,55.7,1,0,0,1
1,debt_consolidation,0.1217,319.64,11.00209984,19.28,672,4740.0,10358,91.7,2,0,1,1
1,debt_consolidation,0.0894,158.86,10.1266311,18.05,742,3090.0,9268,47.5,1,0,0,1
0,all_other,0.0901,15.91,7.60090246,0.0,702,238.9583333,0,0.0,6,0,0,1
1,debt_consolidation,0.1442,257.87,10.71441777,15.92,682,5730.041667,9562,21.9,1,0,0,1
1,debt_consolidation,0.16,285.66,11.08214255,15.88,702,5549.958333,21438,90.6,1,0,1,1
1,educational,0.1189,66.33,10.06845099,1.27,702,2884.0,1610,19.9,2,0,1,1
1,debt_consolidation,0.128,839.95,11.22524339,24.85,722,6330.0,62739,74.7,3,0,0,1
1,debt_consolidation,0.1322,202.81,10.71441777,15.36,682,3870.0,6026,80.9,1,0,0,1
1,small_business,0.1462,517.2,11.58988651,11.56,667,4649.958333,13706,45.7,1,1,0,1
1,debt_consolidation,0.1607,299.15,10.36722157,23.07,672,1489.0,9640,87.6,0,0,0,1
1,educational,0.1324,338.1,11.53272809,7.31,667,3823.0,27452,96.3,2,0,0,1
1,debt_consolidation,0.1426,240.15,10.37349118,13.35,682,1410.0,5999,27.6,1,0,0,1
1,home_improvement,0.0976,482.32,10.16585182,5.77,777,4560.041667,3050,2.9,1,0,0,1
0,debt_consolidation,0.1659,35.45,9.560997244,27.55,647,2819.0,7400,77.1,3,0,0,1
0,all_other,0.0768,405.48,10.73630972,23.64,712,3240.0,58996,55.7,3,0,0,1
1,debt_consolidation,0.1253,401.6,10.87812266,16.26,717,2730.0,7464,41.2,2,0,0,1
1,credit_card,0.1348,271.4,11.31447453,13.07,687,4230.041667,28539,94.5,0,0,0,1
1,debt_consolidation,0.1426,686.12,11.40756495,22.81,687,4505.0,28619,74.3,1,0,1,1
1,debt_consolidation,0.1367,416.72,10.30895266,13.28,692,1132.0,12558,61.3,0,0,0,1
0,debt_consolidation,0.0976,96.47,9.472396897,5.45,702,660.0,1470,21.6,0,0,0,1
0,home_improvement,0.1039,649.02,11.51292546,2.94,727,3300.0,5207,5.2,8,0,0,1
1,all_other,0.1418,856.63,11.09741002,22.45,707,2092.041667,25160,32.8,2,0,0,1
1,all_other,0.1183,115.97,11.40756495,4.33,717,3510.041667,11999,94.5,0,0,0,1
0,debt_consolidation,0.1628,282.37,10.18111929,25.0,662,2010.041667,8768,71.9,3,0,0,1
1,credit_card,0.1236,767.89,11.46163217,16.07,702,2580.0,806,10.3,2,0,0,1
0,all_other,0.1565,131.19,8.892886141,17.31,642,3478.958333,0,69.5,1,0,0,1
1,small_business,0.1739,179.24,11.2515607,23.19,687,9631.041667,35820,96.8,1,0,0,1
1,all_other,0.08,313.37,10.91508846,9.6,802,5550.0,2893,5.3,0,0,0,1
1,debt_consolidation,0.0774,280.97,10.9156156,11.88,777,11249.95833,8805,8.4,3,1,0,1
1,debt_consolidation,0.1392,51.21,10.89673933,20.7,672,2400.041667,1449,90.6,1,0,0,1
0,debt_consolidation,0.1496,388.04,10.75790288,16.09,687,3907.041667,11005,37.2,6,0,0,1
0,all_other,0.1122,164.23,11.01862914,14.48,692,2969.0,9442,51.3,15,0,0,1
0,educational,0.1349,42.42,9.798127037,4.67,652,869.9583332999998,1157,0.0,1,0,0,1
0,credit_card,0.1438,137.45,9.61580548,16.32,647,1049.0,4364,101.5,5,0,0,1
1,all_other,0.1253,334.67,10.43399815,22.56,697,9629.958333,18212,72.6,1,0,0,1
0,home_improvement,0.16,351.58,10.81977828,19.18,692,1800.0,0,3.2,5,0,0,1
1,small_business,0.1531,870.39,11.73606902,8.14,777,2340.0,431,3.5,0,0,0,1
0,debt_consolidation,0.1418,445.45,10.49127422,18.93,667,1298.0,17784,52.0,5,0,0,1
0,all_other,0.1148,276.94,11.47210347,15.16,727,2010.0,5293,29.9,4,0,0,1
1,home_improvement,0.1071,116.56,10.75790288,13.3,702,6060.0,10083,53.9,1,0,1,1
0,debt_consolidation,0.1253,602.4,11.51292546,3.66,717,4079.958333,12220,76.8,5,0,0,1
0,all_other,0.1459,396.35,10.30895266,21.04,697,3390.0,26117,78.4,6,0,0,1
0,all_other,0.1324,169.05,10.49127422,25.47,717,7620.041667,21991,102.8,0,0,0,1
1,debt_consolidation,0.0894,158.86,11.38509209,22.09,727,8400.0,20017,32.0,0,0,0,1
